Subprograma,Ano,Campus,Curso,Turno,Modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-52.013,-31.87
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-50.604,-24.864
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-72.467,-34.575
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-16.337,-15.772
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,20.087,20.087
2021-2023,2023,Darcy Ribeiro,Educação Física (Licenciatura),Diurno,AC,AC,False,,,False,,-13.216,39.102
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-7.654,20.717
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,6.742,13.82
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-19.606,42.63
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,5.924,41.75
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,11.027,11.027
2021-2023,2023,Darcy Ribeiro,Enfermagem (Bacharelado),Diurno,AC,AC,False,,,False,,59.656,128.899
2021-2023,2023,Darcy Ribeiro,Engenharia Ambiental (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-53.536,-53.536
2021-2023,2023,Darcy Ribeiro,Engenharia Ambiental (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,110.263,110.263
2021-2023,2023,Darcy Ribeiro,Engenharia Ambiental (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-58.071,12.011
2021-2023,2023,Darcy Ribeiro,Engenharia Ambiental (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,70.353,70.353
2021-2023,2023,Darcy Ribeiro,Engenharia Ambiental (Bacharelado),Diurno,AC,AC,False,,,False,,18.395,67.115
2021-2023,2023,Darcy Ribeiro,Engenharia Civil (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-33.289,-33.289
2021-2023,2023,Darcy Ribeiro,Engenharia Civil (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-19.162,28.158
2021-2023,2023,Darcy Ribeiro,Engenharia Civil (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-29.887,76.766
2021-2023,2023,Darcy Ribeiro,Engenharia Civil (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,39.079,39.079
2021-2023,2023,Darcy Ribeiro,Engenharia Civil (Bacharelado),Diurno,AC,AC,False,,,False,,66.769,120.301
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,16.988,70.613
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,29.216,40.403
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,8.39,40.382
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,72.542,154.756
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,46.95,46.95
2021-2023,2023,Darcy Ribeiro,Engenharia de Computação (Bacharelado),Diurno,AC,AC,False,,,False,,120.445,156.459
2021-2023,2023,Darcy Ribeiro,Engenharia de Produção (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-30.751,-18.063
2021-2023,2023,Darcy Ribeiro,Engenharia de Produção (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-13.4,-13.4
2021-2023,2023,Darcy Ribeiro,Engenharia de Produção (Bacharelado),Noturno,AC,AC,False,,,False,,-75.158,104.096
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-22.553,-22.553
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-66.487,-9.02
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-14.191,13.092
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-25.064,7.869
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,59.299,59.299
2021-2023,2023,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,AC,AC,False,,,False,,17.816,61.652
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,21.442,51.5
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-22.252,6.079
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,51.632,72.957
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,25.261,75.92
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,85.127,85.127
2021-2023,2023,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,AC,AC,False,,,False,,125.478,156.3
2021-2023,2023,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-21.467,-21.467
2021-2023,2023,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-13.984,-13.984
2021-2023,2023,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-32.417,-32.417
2021-2023,2023,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,AC,AC,False,,,False,,-53.021,42.301
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,22.756,22.756
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-32.365,-32.365
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-68.903,42.09
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-22.76,39.682
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,65.176,65.176
2021-2023,2023,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,AC,AC,False,,,False,,88.12,136.666
2021-2023,2023,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-40.631,71.731
2021-2023,2023,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,139.153,139.153
2021-2023,2023,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,AC,AC,False,,,False,,71.137,156.247
2021-2023,2023,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,27.883,27.883
2021-2023,2023,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-55.77,-55.77
2021-2023,2023,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-42.449,125.822
2021-2023,2023,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,56.973,56.973
2021-2023,2023,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,AC,AC,False,,,False,,61.647,136.761
2021-2023,2023,Darcy Ribeiro,Estatística (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-34.548,-13.142
2021-2023,2023,Darcy Ribeiro,Estatística (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-44.549,-44.549
2021-2023,2023,Darcy Ribeiro,Estatística (Bacharelado),Diurno,AC,AC,False,,,False,,30.096,136.549
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-30.833,-30.833
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-19.548,56.659
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-63.95,27.148
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,36.288,66.401
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,15.549,15.549
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,AC,AC,False,,,False,,76.858,148.69
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-4.337,-4.337
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-14.031,2.801
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.354,5.191
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,25.623,25.623
2021-2023,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,AC,AC,False,,,False,,19.242,88.621
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-37.555,-37.555
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-17.946,-17.946
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI_PCD,EP_R2_PPI_PCD,True,R2,PPI,True,1.5,-48.451,-48.451
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-68.186,-15.966
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-23.598,-23.598
2021-2023,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-30.256,34.653
2021-2023,2023,Darcy Ribeiro,Filosofia (Licenciatura),Noturno,AC,AC,False,,,False,,-48.29,-48.29
2021-2023,2023,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-15.349,7.367
2021-2023,2023,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-57.411,41.027
2021-2023,2023,Darcy Ribeiro,Física (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,37.136,37.136
2021-2023,2023,Darcy Ribeiro,Física (Bacharelado),Diurno,AC,AC,False,,,False,,-7.206,141.578
2021-2023,2023,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-50.006,-50.006
2021-2023,2023,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-48.561,-48.561
2021-2023,2023,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,AC,AC,False,,,False,,-47.521,8.759
2021-2023,2023,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-53.491,-53.491
2021-2023,2023,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,7.666,7.666
2021-2023,2023,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-16.387,7.067
2021-2023,2023,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.19,18.368
2021-2023,2023,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-25.568,44.373
2021-2023,2023,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-3.498,-3.498
2021-2023,2023,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,9.264,9.264
2021-2023,2023,Darcy Ribeiro,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-56.763,97.846
2021-2023,2023,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-32.966,-32.966
2021-2023,2023,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-48.114,-48.114
2021-2023,2023,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-12.02,-12.02
2021-2023,2023,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-83.888,-27.976
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-41.061,-34.96
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-58.902,-41.161
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-36.205,-36.205
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-64.37,20.875
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,5.313,5.313
2021-2023,2023,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-19.441,89.961
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-24.22,10.211
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,19.371,52.742
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-41.891,-6.303
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,32.467,41.995
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,11.829,11.829
2021-2023,2023,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,36.27,120.935
2021-2023,2023,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-17.725,-17.725
2021-2023,2023,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-47.859,4.551
2021-2023,2023,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-25.475,-17.183
2021-2023,2023,Darcy Ribeiro,História (Licenciatura),Noturno,AC,AC,False,,,False,,-69.357,12.295
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,18.926,19.95
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,9.81,9.81
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,4.081,44.224
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,21.437,21.437
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,53.554,53.554
2021-2023,2023,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,AC,AC,False,,,False,,95.519,130.233
2021-2023,2023,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-48.36,-48.36
2021-2023,2023,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-41.555,-41.555
2021-2023,2023,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-45.762,-45.762
2021-2023,2023,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,AC,AC,False,,,False,,-49.96,58.052
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Francês (Bacharelado),Diurno,AC,AC,False,,,False,,-27.088,108.22
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-50.121,-0.815
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-20.761,-20.341
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,8.667,8.667
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,AC,AC,False,,,False,,-18.136,26.575
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-74.097,-24.363
2021-2023,2023,Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado),Noturno,AC,AC,False,,,False,,-56.295,-56.295
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-42.056,-5.063
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,AC,AC,False,,,False,,-1.077,21.881
2021-2023,2023,Darcy Ribeiro,Artes Cênicas (Literatura),Noturno,AC,AC,False,,,False,,-68.863,25.467
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-32.04,-17.529
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-34.27,-8.304
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-14.417,9.672
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,3.563,3.563
2021-2023,2023,Darcy Ribeiro,Biologia (Licenciatura),Noturno,AC,AC,False,,,False,,1.357,67.671
2021-2023,2023,Darcy Ribeiro,Física (Licenciatura),Noturno,AC,AC,False,,,False,,55.585,149.957
2021-2023,2023,Darcy Ribeiro,Matemática (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,43.063,43.063
2021-2023,2023,Darcy Ribeiro,Matemática (Licenciatura),Noturno,AC,AC,False,,,False,,-73.474,22.858
2021-2023,2023,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-30.874,-30.874
2021-2023,2023,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-22.384,-22.241
2021-2023,2023,Darcy Ribeiro,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-21.346,1.634
2021-2023,2023,Darcy Ribeiro,Japonês (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-18.525,-18.525
2021-2023,2023,Darcy Ribeiro,Japonês (Licenciatura),Noturno,AC,AC,False,,,False,,-5.043,5.755
2021-2023,2023,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-14.494,-14.494
2021-2023,2023,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,AC,AC,False,,,False,,-46.586,-13.667
2021-2023,2023,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-45.996,-32.916
2021-2023,2023,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-15.779,-15.779
2021-2023,2023,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,AC,AC,False,,,False,,-47.775,48.385
2021-2023,2023,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-48.692,0.205
2021-2023,2023,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-33.805,-33.805
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-18.631,-17.678
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.532,-5.532
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-77.785,-77.785
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,3.014,11.995
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-17.014,-17.014
2021-2023,2023,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,32.247,72.62
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-21.582,1.737
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,39.574,39.574
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-23.758,9.729
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,17.882,34.783
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,35.734,35.734
2021-2023,2023,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,52.636,82.448
2021-2023,2023,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-45.745,14.783
2021-2023,2023,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-13.592,-13.592
2021-2023,2023,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.792,-7.475
2021-2023,2023,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-31.96,-31.96
2021-2023,2023,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,AC,AC,False,,,False,,-46.157,-9.045
2021-2023,2023,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-6.051,13.305
