Subprograma,Ano,Campus,Curso,Turno,Modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2019-2021,2021,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-67.492,-21.402
2019-2021,2021,Darcy Ribeiro,Engenharia de Redes de Comunicação (Bacharelado),Diurno,AC,AC,False,,,False,,1.695,71.841
2019-2021,2021,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-12.839,-12.839
2019-2021,2021,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-26.903,-26.903
2019-2021,2021,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-38.064,19.809
2019-2021,2021,Darcy Ribeiro,Engenharia Elétrica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-20.572,66.75
2019-2021,2021,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-32.127,-32.127
2019-2021,2021,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-2.213,-2.213
2019-2021,2021,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-5.848,-5.848
2019-2021,2021,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-29.541,-29.541
2019-2021,2021,Darcy Ribeiro,Engenharia Florestal (Bacharelado),Diurno,AC,AC,False,,,False,,-71.066,30.842
2019-2021,2021,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,25.588,25.588
2019-2021,2021,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-21.929,-3.886
2019-2021,2021,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-40.249,33.782
2019-2021,2021,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-28.117,20.947
2019-2021,2021,Darcy Ribeiro,Engenharia Mecânica (Bacharelado),Diurno,AC,AC,False,,,False,,80.147,
2019-2021,2021,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,84.165,84.165
2019-2021,2021,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-27.662,46.608
2019-2021,2021,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-29.193,1.117
2019-2021,2021,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-39.081,-20.043
2019-2021,2021,Darcy Ribeiro,Engenharia Mecatrônica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,49.02,79.438
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,11.144,11.144
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-35.915,5.342
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-47.162,-47.162
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-40.025,-40.025
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,13.493,
2019-2021,2021,Darcy Ribeiro,Engenharia Química (Bacharelado),Diurno,AC,AC,False,,,False,,70.109,
2019-2021,2021,Darcy Ribeiro,Estatística (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-38.073,-38.073
2019-2021,2021,Darcy Ribeiro,Estatística (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-20.062,-12.041
2019-2021,2021,Darcy Ribeiro,Estatística (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-39.185,-39.185
2019-2021,2021,Darcy Ribeiro,Estatística (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-19.116,-19.116
2019-2021,2021,Darcy Ribeiro,Estatística (Bacharelado),Diurno,AC,AC,False,,,False,,34.508,
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,51.589,51.589
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-5.174,25.813
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,15.342,15.796
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.082,-15.667
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,18.037,52.683
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,AC,AC,False,,,False,,60.297,
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,39.999,39.999
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-35.372,-22.447
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-10.711,-10.711
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-73.518,-0.575
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,1.051,1.051
2019-2021,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,AC,AC,False,,,False,,-1.557,29.537
2019-2021,2021,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-68.136,-68.136
2019-2021,2021,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-86.322,1.642
2019-2021,2021,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,45.216,45.216
2019-2021,2021,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-69.896,33.582
2019-2021,2021,Darcy Ribeiro,Filosofia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-59.768,-59.768
2019-2021,2021,Darcy Ribeiro,Filosofia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-63.589,-63.589
2019-2021,2021,Darcy Ribeiro,Filosofia (Licenciatura),Noturno,AC,AC,False,,,False,,-52.983,37.478
2019-2021,2021,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,39.226,39.226
2019-2021,2021,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-59.265,65.812
2019-2021,2021,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,20.11,20.11
2019-2021,2021,Darcy Ribeiro,Física (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-4.154,48.857
2019-2021,2021,Darcy Ribeiro,Física (Bacharelado),Diurno,AC,AC,False,,,False,,91.722,
2019-2021,2021,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-6.216,-6.216
2019-2021,2021,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.06,-27.06
2019-2021,2021,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,AC,AC,False,,,False,,-48.237,8.279
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-8.341,-8.341
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-24.912,3.902
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.323,13.323
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-28.339,-20.368
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.556,19.938
2019-2021,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-11.709,44.499
2019-2021,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-33.967,-33.967
2019-2021,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-59.404,-59.404
2019-2021,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-36.351,-36.351
2019-2021,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,33.859,33.859
2019-2021,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-68.729,68.345
2019-2021,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-57.616,-57.616
2019-2021,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-44.795,-33.635
2019-2021,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-61.028,11.189
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-66.75,-66.75
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-67.263,9.475
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-94.961,-94.961
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-66.12,-0.681
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-81.612,-11.424
2019-2021,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-51.535,51.644
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,13.241,13.241
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-11.321,15.341
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.681,53.113
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,0.911,44.728
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,24.189,24.459
2019-2021,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,44.047,
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,25.055,25.055
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-9.043,32.413
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-17.651,-17.222
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.556,50.644
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.931,1.031
2019-2021,2021,Darcy Ribeiro,História (Licenciatura),Noturno,AC,AC,False,,,False,,-38.56,24.313
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,76.01,76.01
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,5.241,7.797
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,40.539,40.539
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,23.778,43.842
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,69.465,69.465
2019-2021,2021,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,AC,AC,False,,,False,,85.007,
2019-2021,2021,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-35.98,-35.98
2019-2021,2021,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.816,-25.7
2019-2021,2021,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-60.95,-38.117
2019-2021,2021,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-47.365,-3.586
2019-2021,2021,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,AC,AC,False,,,False,,-10.942,45.035
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Francês (Bacharelado),Diurno,AC,AC,False,,,False,,-28.614,14.02
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-51.286,-51.286
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-63.398,-41.295
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.883,-23.747
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,2.798,45.052
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,AC,AC,False,,,False,,14.876,72.134
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-48.799,-25.873
2019-2021,2021,Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado),Noturno,AC,AC,False,,,False,,-59.585,-24.422
2019-2021,2021,Darcy Ribeiro,Artes Cênicas (Literatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-10.798,-10.798
2019-2021,2021,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-49.617,-49.617
2019-2021,2021,Darcy Ribeiro,Artes Cênicas (Literatura),Diurno,AC,AC,False,,,False,,18.627,18.627
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,40.662,40.662
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-25.71,32.075
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-18.134,22.642
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-26.888,-17.786
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,19.703,40.899
2019-2021,2021,Darcy Ribeiro,Biologia (Licenciatura),Noturno,AC,AC,False,,,False,,5.948,
2019-2021,2021,Darcy Ribeiro,Física (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-30.161,26.655
2019-2021,2021,Darcy Ribeiro,Física (Licenciatura),Noturno,AC,AC,False,,,False,,-68.138,94.263
2019-2021,2021,Darcy Ribeiro,Matemática (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,2.629,2.629
2019-2021,2021,Darcy Ribeiro,Matemática (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-38.182,-20.674
2019-2021,2021,Darcy Ribeiro,Matemática (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-11.475,23.132
2019-2021,2021,Darcy Ribeiro,Matemática (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-54.593,1.689
2019-2021,2021,Darcy Ribeiro,Matemática (Licenciatura),Noturno,AC,AC,False,,,False,,-49.204,9.671
2019-2021,2021,Darcy Ribeiro,Música (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,17.12,17.12
2019-2021,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-44.645,-44.645
2019-2021,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.391,13.391
2019-2021,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-24.258,-24.258
2019-2021,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,11.482,11.482
2019-2021,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-32.77,-32.77
2019-2021,2021,Darcy Ribeiro,Japonês (Licenciatura),Noturno,EP_R2_PPI_PCD,EP_R2_PPI_PCD,True,R2,PPI,True,1.5,5.9,5.9
2019-2021,2021,Darcy Ribeiro,Japonês (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,2.278,2.278
2019-2021,2021,Darcy Ribeiro,Japonês (Licenciatura),Noturno,AC,AC,False,,,False,,-62.925,18.808
2019-2021,2021,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-54.875,-36.401
2019-2021,2021,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-27.424,-27.424
2019-2021,2021,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-45.262,-45.262
2019-2021,2021,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,AC,AC,False,,,False,,-98.76,13.701
2019-2021,2021,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-34.469,-34.469
2019-2021,2021,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,47.66,47.66
2019-2021,2021,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,21.416,21.416
2019-2021,2021,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-13.842,-0.945
2019-2021,2021,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,AC,AC,False,,,False,,-55.946,50.274
2019-2021,2021,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-2.644,-2.644
2019-2021,2021,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-48.718,-8.908
2019-2021,2021,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-43.649,-43.649
2019-2021,2021,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-44.511,28.361
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-25.636,-25.636
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-42.015,-39.516
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-3.967,-3.967
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,1.85,17.924
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,27.842,27.842
2019-2021,2021,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,32.546,50.645
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,8.583,8.583
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-10.113,26.323
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,8.396,8.396
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-13.148,25.795
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,23.426,23.426
2019-2021,2021,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,41.363,52.962
2019-2021,2021,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,6.56,6.56
2019-2021,2021,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-23.897,-23.897
2019-2021,2021,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-51.267,-51.267
2019-2021,2021,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,AC,AC,False,,,False,,-70.531,78.089
2019-2021,2021,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,1.929,1.929
2019-2021,2021,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-51.323,-0.098
2019-2021,2021,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-60.003,32.678
2019-2021,2021,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,40.087,40.087
2019-2021,2021,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,22.51,91.155
2019-2021,2021,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,70.434,77.743
2019-2021,2021,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_PPI_PCD,EP_R1_PPI_PCD,True,R1,PPI,True,1.5,-6.687,-6.687
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,68.27,68.27
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,9.779,22.881
2019-2021,2021,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,7.066,34.654
